name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories
Capristo Salon & Wellness Spa,5850 Ellsworth Ave,Pittsburgh,PA,15232,40.4568156,-79.9293258,4.0,80,1,"Beauty & Spas, Skin Care, Hair Salons, Hair Stylists, Hair Extensions, Men's Hair Salons, Day Spas, Nail Salons, Massage, Hair Removal"
Mark\/Anthony Hair Salon,209 S Craig St,Pittsburgh,PA,15213,40.4460019,-79.9486193,4.0,13,1,"Cosmetics & Beauty Supply, Shopping, Beauty & Spas, Hair Removal, Hair Salons, Nail Salons"
Johnny's Place,256 N Craig St,Pittsburgh,PA,15213,40.45132,-79.951258,5.0,4,0,"Restaurants, American (Traditional)"
Beta Bites,338 S Bouquet St,Pittsburgh,PA,15213,40.4400088,-79.9532523,4.0,76,1,"Sandwiches, Mediterranean, Restaurants, Pizza, Seafood, American (Traditional), American (New), Moroccan"
Vanitybox Boutique,5892 Ellsworth Ave,Pittsburgh,PA,15232,40.4580184,-79.9275787,5.0,4,1,"Personal Shopping, Shopping, Beauty & Spas, Makeup Artists, Hair Removal, Skin Care, Waxing, Eyelash Service"
The Chocolate Moose,5830 Forbes Ave,Pittsburgh,PA,15217,40.4378381,-79.9216679,4.5,12,1,"Chocolatiers & Shops, Food, Candy Stores, Specialty Food"
Kristopher's Place,4239 Murray Ave,Pittsburgh,PA,15217,40.4220742,-79.928603,3.0,12,0,"Restaurants, Delis, Diners"
Athleta,5430 Walnut St,Pittsburgh,PA,15232,40.4507182,-79.9342365,4.0,6,1,"Swimwear, Shopping, Women's Clothing, Fashion"
S & T Nail Design,114 Meyran Ave,Pittsburgh,PA,15213,40.4407589,-79.958856,3.5,23,1,"Beauty & Spas, Nail Salons"
School of Dental Medicine,3501 Ter St,Pittsburgh,PA,15213,40.442615919,-79.9627954955,2.5,6,1,"Education, Health & Medical, Dentists, Colleges & Universities, Endodontists, General Dentistry"
The Knob Hall Winery,5884 Ellsworth Ave,Pittsburgh,PA,15232,40.4577825,-79.927921,5.0,6,0,"Food, Wineries, Wine Bars, Beer, Wine & Spirits, Nightlife, Arts & Entertainment, Bars"
Carnegie Mellon University Bookstore,5032 Forbes Ave,Pittsburgh,PA,15213,40.4433542,-79.9419274,3.5,6,1,"Books, Mags, Music & Video, Shopping"
Tazza D'Oro,"4902 Forbes Ave Gates Ctr, Fl 3, Carnegie Mellon",Pittsburgh,PA,15213,40.4435157487,-79.9447413906,4.5,25,1,"Food, Coffee & Tea"
Mercedes Benz of Pittsburgh,4709 Baum Blvd,Pittsburgh,PA,15213,40.4541357,-79.9496682,3.5,19,1,"Automotive, Car Dealers"
Walnut Grill,5500 Walnut St,Pittsburgh,PA,15232,40.4508247,-79.9334641,3.0,32,0,"American (New), Restaurants"
Squirrel Hill Flower Shop,1718 Murray Ave,Pittsburgh,PA,15217,40.437339,-79.923225,3.0,13,1,"Fruits & Veggies, Flowers & Gifts, Specialty Food, Food, Florists, Shopping"
Maximum Flavor Pizza Shop,415 S Craig St,Pittsburgh,PA,15213,40.4446869,-79.9485698,3.0,25,0,"Pizza, Restaurants"
Levin Mattress,5846 Forbes Ave,Pittsburgh,PA,15217,40.437745,-79.9211349,3.0,3,0,"Mattresses, Shopping, Furniture Stores, Home & Garden"
Up Modern Kitchen,5500 Walnut St,Pittsburgh,PA,15232,40.450952,-79.933592,3.5,59,0,"American (New), Restaurants, Italian"
Dress Circle,738 Bellefonte St,Pittsburgh,PA,15232,40.451308,-79.9341518,3.0,5,1,"Fashion, Women's Clothing, Accessories, Shopping"
DJ's Butcher Block,4623 Liberty Ave,Pittsburgh,PA,15232,40.4624772,-79.9499758,4.5,35,0,"Butcher, Specialty Food, Food, Meat Shops"
Schenley Oval,1 Overlook Dr,Pittsburgh,PA,15217,40.433218,-79.9421981096,3.0,5,1,"Tennis, Sports Clubs, Soccer, Active Life"
Fuel & Fuddle,212 Oakland Ave,Pittsburgh,PA,15213,40.4412454,-79.9566016,3.5,302,1,"American (Traditional), Gastropubs, Restaurants"
Conflict Kitchen,221 Schenley Dr,Pittsburgh,PA,15213,40.44258082,-79.9527347618,4.0,153,0,"Imported Food, Food, Specialty Food, Ethnic Food, Restaurants"
Wolfpack Trading,304 NCraig St,Pittsburgh,PA,15213,40.4522476,-79.9520365,4.5,3,1,"Electronics, Data Recovery, Electronics Repair, Local Services, IT Services & Computer Repair, Shopping, Mobile Phone Repair"
Girasole Restaurant,733 Copeland St,Pittsburgh,PA,15232,40.4512091,-79.9345684,4.0,356,1,"Restaurants, Italian"
Enrico's Hair Cutting for Men,3516 5th Ave,Pittsburgh,PA,15213,40.4408259,-79.9592919,4.5,26,1,"Hair Salons, Barbers, Men's Hair Salons, Beauty & Spas"
Perspolis Hookah Lounge,304 N Craig St,Pittsburgh,PA,15213,40.452254,-79.952033,5.0,3,0,"Ethnic Food, Specialty Food, Restaurants, Cafes, Nightlife, Food, Bars, Hookah Bars, Lounges"
Bagel Factory,5825 Ellsworth Ave,Pittsburgh,PA,15232,40.456795,-79.930231,2.5,42,0,"Bakeries, Restaurants, Bagels, Food"
Korea Garden,414 Semple St,Pittsburgh,PA,15213,40.4366464,-79.9547027,3.5,96,1,"Restaurants, Korean"
Acoustic Music Works,2142 Murray Ave,Pittsburgh,PA,15217,40.4324816,-79.9234192,3.0,13,1,"Shopping, Musical Instruments & Teachers"
Lulu's Noodles,400 S Craig St,Pittsburgh,PA,15213,40.445131,-79.9490568,3.0,394,1,"Chinese, Vegetarian, Pan Asian, Restaurants, Japanese, Korean, Noodles"
Le Mardi Gras,731 Copeland St,Pittsburgh,PA,15232,40.4512603,-79.9345876,4.0,57,1,"Dive Bars, Nightlife, Food, Bagels, Lounges, Bars"
Murray Avenue Grill,1720 Murray Ave,Pittsburgh,PA,15217,40.4372778,-79.9232382,3.5,132,1,"Restaurants, American (New)"
Rite Aid,5504 Walnut St,Pittsburgh,PA,15232,40.45107,-79.933499,3.0,8,1,"Drugstores, Food, Shopping, Convenience Stores"
Andrew Leo Hair Salon,5518 Walnut St,Pittsburgh,PA,15232,40.451153,-79.9329659,4.0,12,1,"Beauty & Spas, Hair Salons"
Eyetique,5418 Walnut St,Pittsburgh,PA,15232,40.450791,-79.934756,3.5,24,1,"Eyewear & Opticians, Optometrists, Shopping, Health & Medical"
Nu-Life Cleaners & Shirt Laundry,5613 Hobart St,Pittsburgh,PA,15217,40.432826,-79.927,2.0,7,0,"Dry Cleaning & Laundry, Local Services, Laundry Services"
Gaby Et Jules,5837 Forbes Ave,Pittsburgh,PA,15217,40.438345,-79.921365,4.0,207,1,"French, Bakeries, Specialty Food, Food, Restaurants, Macarons"
Nadia Salon,5519 Walnut St,Pittsburgh,PA,15232,40.4514844,-79.9331573,4.0,42,1,"Waxing, Hair Salons, Nail Salons, Beauty & Spas, Threading Services, Hair Removal"
The Elbow Room,5533 Walnut St,Pittsburgh,PA,15232,40.4516538606,-79.9327178369,3.0,85,0,"American (New), Restaurants"
Young's Oriental Grocery Store,5813 Forward Ave,Pittsburgh,PA,15217,40.4297296,-79.9228528,3.5,16,1,"Grocery, Food"
Manor Theatre,1729 Murray Ave,Pittsburgh,PA,15217,40.4372382936,-79.9228162449,4.5,90,1,"Arts & Entertainment, Cinema"
The Yard Gastropub,736 Bellefonte St,Pittsburgh,PA,15232,40.4513696,-79.9341804,3.5,285,1,"Burgers, American (New), Restaurants, Gastropubs"
A Childs Wardrobe,2200 Murray Ave,Pittsburgh,PA,15217,40.4322207,-79.9233157,5.0,3,1,"Fashion, Used, Vintage & Consignment, Shopping, Thrift Stores"
Garden View Cafe,300 Halket St,Pittsburgh,PA,15213,40.44432,-79.95492,3.5,3,1,"Cafes, Food, Salad, Sandwiches, Restaurants, Shopping, Coffee & Tea"
Anderson Jim Auto,4649 Centre Ave,Pittsburgh,PA,15213,40.4525213,-79.9502278,3.5,3,1,"Auto Repair, Automotive"
CVS Pharmacy,3440 Forbes Ave,Pittsburgh,PA,15213,40.4393,-79.9596,2.0,8,1,"Shopping, Health & Medical, Drugstores, Pharmacy"
Popeyes,107 Atwood St,Pittsburgh,PA,15213,40.4415876,-79.9582278,4.0,5,0,"Fast Food, Restaurants"
Peet's Coffee & Tea,3619 Forbes Avenue,Pittsburgh,PA,15213,40.4409995,-79.9577793,3.5,12,0,"Food, Coffee & Tea"
7-Eleven,3955 Forbes Ave,Pittsburgh,PA,15213,40.4429778682,-79.9550119042,3.0,4,1,"Food, Convenience Stores"
Burma-Tokyo,320 Atwood St,Pittsburgh,PA,15213,40.4390804,-79.9553126,4.0,37,0,"Japanese, Restaurants, Food, Burmese"
La Felice,5886 Forbes Ave,Pittsburgh,PA,15217,40.4379156138,-79.9195731864,2.0,4,1,"Italian, Pizza, Restaurants"
Blue Monkey Tea Pittsburgh,5872 Forbes Ave,Pittsburgh,PA,15217,40.4378605,-79.9201969,4.5,38,1,"Specialty Food, International Grocery, Herbs & Spices, Religious Organizations, Coffee & Tea, Shopping, Flowers & Gifts, Event Planning & Services, Local Flavor, Tea Rooms, Food"
Pittsburgh Center For the Arts,1047 Shady Ave,Pittsburgh,PA,15232,40.4517396,-79.9194888,3.5,5,1,"Specialty Schools, Art Schools, Education"
Salon Boheme,5741 Walnut St,Pittsburgh,PA,15232,40.4528453,-79.92905,4.5,3,1,"Beauty & Spas, Hair Salons"
Mad Mex - Oakland,370 Atwood St,Pittsburgh,PA,15213,40.438019,-79.954209,3.5,271,1,"Restaurants, Mexican, Tex-Mex"
It's Dogg'n It,260 Atwood St,Pittsburgh,PA,15213,40.4396266,-79.9561711,3.0,3,1,"Food, Restaurants, Beer, Wine & Spirits"
Ramen Bar,5860 Forbes Ave,Pittsburgh,PA,15217,40.4379625915,-79.9206533432,3.5,285,1,"Bars, Ramen, Nightlife, Restaurants, Japanese"
Forbes Tobacco,3801 Forbes Ave,Pittsburgh,PA,15213,40.4417308,-79.9570176,1.0,3,1,"Shopping, Tobacco Shops"
Berman Chiropractic,2301 Murray Ave,Pittsburgh,PA,15217,40.4315941301,-79.9230858405,5.0,6,1,"Chiropractors, Massage Therapy, Health & Medical"
Click Nathan,5826 Pierce St,Pittsburgh,PA,15232,40.4570303,-79.9303884,5.0,3,1,"Professional Services, Web Design"
Giant Eagle Market District,5550 Centre Ave,Pittsburgh,PA,15232,40.4564927,-79.9346055,3.0,104,1,"Drugstores, Shopping, Delis, Restaurants, Grocery, Food"
Timothy's of Squirrel Hill,5843 Forbes Ave,Pittsburgh,PA,15217,40.4381768,-79.9212196,4.0,6,0,"Nail Salons, Beauty & Spas, Hair Salons"
Taiwan Cafe,3725 Forbes Ave,Pittsburgh,PA,15213,40.4415892334,-79.9571999251,3.5,31,0,"Taiwanese, Restaurants"
Cogo's,4071 Beechwood Blvd,Pittsburgh,PA,15217,40.4266504,-79.9383042,3.5,4,1,"Automotive, Grocery, Food, Convenience Stores, Gas Stations"
PGH Baby Equipment Rentals,,Pittsburgh,PA,15217,40.4327086,-79.9248669,5.0,9,1,"Baby Gear & Furniture, Shopping"
Aseoma,2018 Murray Ave,Pittsburgh,PA,15217,40.4341914,-79.9230121,4.0,20,0,"Restaurants, Food, American (New), Specialty Food, Chinese, Asian Fusion"
Pallantia Tapas de España,810 Ivy St,Pittsburgh,PA,15232,40.451213,-79.932284,4.0,105,0,"Bars, Restaurants, Cocktail Bars, Nightlife, Tapas Bars, Spanish, Tapas\/Small Plates, Wine Bars"
Lou's Auto Service & Sales,4619 Centre Ave,Pittsburgh,PA,15213,40.4523965,-79.9513919,4.5,15,1,"Auto Repair, Automotive"
15°fahrenheit Rolled Icecream,1722 Murray Ave,Pittsburgh,PA,15217,40.4372329053,-79.923029731,3.5,9,1,"Food, Ice Cream & Frozen Yogurt"
Noodle Uchi,415 S Craig St,Pittsburgh,PA,15213,40.4446200743,-79.9486014247,2.5,13,0,"Salad, Restaurants, Noodles, Ramen, Japanese"
Shadyside Dentistry,5888 1\/2 Ellsworth Ave,Pittsburgh,PA,15232,40.457783,-79.927793,5.0,12,1,"Dentists, Health & Medical, Cosmetic Dentists, General Dentistry"
Quest Diagnostics,"4815 Centre Ave, Ste 106",Pittsburgh,PA,15213,40.4537477044,-79.9468666281,3.5,3,1,"Laboratory Testing, Health & Medical, Diagnostic Services"
Instyle Hair Salon,5815 Forbes Ave,Pittsburgh,PA,15217,40.4381696,-79.9223047,4.0,26,1,"Hair Salons, Beauty & Spas, Hair Stylists"
Miss Saigon88,258 N Craig St,Pittsburgh,PA,15213,40.4512474328,-79.9514841288,3.0,25,0,"Thai, Restaurants, Chinese, Vietnamese"
Crepes Parisiennes,732 Filbert St,Pittsburgh,PA,15232,40.4516361,-79.9333919,4.0,72,0,"French, Restaurants, Creperies, Breakfast & Brunch"
Say Cheese! Pizza,3507 Cable Pl,Pittsburgh,PA,15213,40.4366326,-79.953824,3.5,22,0,"Pizza, Restaurants"
Club Laga,3609 Forbes Ave,Pittsburgh,PA,15213,40.4409738,-79.9581686,4.0,4,0,Nightlife
Pizza Palermo,"5440 Centre Ave, Ste 3",Pittsburgh,PA,15232,40.4563596,-79.9366429,3.0,63,1,"Pizza, Restaurants"
Umi,5847 Ellsworth Ave,Pittsburgh,PA,15232,40.4571033,-79.9296345,4.0,136,1,"Japanese, Sushi Bars, Restaurants"
Jester's Court Tattoos & More,115 Oakland Ave,Pittsburgh,PA,15213,40.4419592,-79.9572203,5.0,5,1,"Arts & Entertainment, Beauty & Spas, Tattoo"
Eyetique,2242 Murray Ave,Pittsburgh,PA,15217,40.4315597,-79.9234251,3.5,32,1,"Shopping, Eyewear & Opticians, Health & Medical, Optometrists"
PNC Bank,4600 5th Ave,Pittsburgh,PA,15213,40.4466500673,-79.948669821,3.0,6,1,"Mortgage Brokers, Real Estate, Home Services, Financial Services, Banks & Credit Unions, Investing"
Oak Hill Apartments,"475 Garner Ct, Ste 215",Pittsburgh,PA,15213,40.4427854,-79.9708642,1.0,5,1,"Home Services, Real Estate, Apartments"
lululemon athletica,5520 Walnut St,Pittsburgh,PA,15232,40.4511908,-79.9329448,3.0,15,1,"Yoga, Sporting Goods, Fitness & Instruction, Sports Wear, Fashion, Shopping, Women's Clothing, Active Life"
Groceria Merante,3454 Bates St,Pittsburgh,PA,15213,40.4365708987,-79.9553876064,5.0,29,1,"Grocery, Food, Restaurants, Sandwiches, Imported Food, Ethnic Food, Specialty Food"
Dobra Tea,1937 Murray Ave,Pittsburgh,PA,15217,40.4349648,-79.9228082,4.5,167,1,"Tea Rooms, Restaurants, Food, Coffee & Tea, Vegetarian"
Arby's,3417 Forbes Ave,Pittsburgh,PA,15213,40.4391479,-79.960734,4.0,8,0,"Restaurants, Sandwiches, Fast Food"
TMD,461 Melwood Ave,Pittsburgh,PA,15213,40.4556219,-79.953457,3.0,4,1,"Sushi Bars, Restaurants, Asian Fusion"
Doc's Place,5442 Walnut St,Pittsburgh,PA,15232,40.4509182,-79.9338159,3.0,19,0,"Restaurants, Pizza, Nightlife, Bars"
Chris' Taste of Home,272 Melwood Ave,Pittsburgh,PA,15213,40.4516762,-79.9505658,4.0,3,1,"American (New), Soul Food, Restaurants"
Quality Inn University Center,3401 Blvd of the Allies,Pittsburgh,PA,15213,40.4362777,-79.957924,2.5,42,1,"Hotels & Travel, Hotels, Event Planning & Services"
Ndc Real Estate Management,"4415 5th Ave, Ste A",Pittsburgh,PA,15213,40.447309,-79.9513939,2.5,3,1,"Real Estate, Property Management, Home Services"
Smoke Wizard,5874 Forbes Ave,Pittsburgh,PA,15217,40.4379194,-79.9201297,2.5,6,1,"Shopping, Tobacco Shops"
Hunan Bar,239 Atwood St,Pittsburgh,PA,15213,40.4402935,-79.9562913,4.0,62,1,"Restaurants, Chinese, Szechuan"
AD's PCafe,226 Meyran Ave,Pittsburgh,PA,15213,40.4396769,-79.9575963,4.5,3,0,"Nightlife, Bars"
Chopstix,2018 Murray Ave,Pittsburgh,PA,15217,40.4341822,-79.9230114,1.5,3,0,"Japanese, Restaurants, Chinese"
Starbucks,3618 Forbes Avenue,Pittsburgh,PA,15213,40.440951,-79.95761,3.5,27,1,"Restaurants, Coffee & Tea, Food"
Time & Chime,4027 Murray Ave,Pittsburgh,PA,15217,40.425427,-79.927608,5.0,9,1,"Watch Repair, Local Services, Clock Repair"
Thai Hana,3608 5th Ave,Pittsburgh,PA,15213,40.4415006,-79.958821,3.0,131,0,"Sushi Bars, Thai, Japanese, Restaurants"
Residence Inn by Marriott Pittsburgh University\/Medical Center,3896 Bigelow Blvd,Pittsburgh,PA,15213,40.453928,-79.955019,3.0,51,1,"Hotels, Real Estate, Apartments, Home Services, Event Planning & Services, Hotels & Travel"
Carnegie Museums of Pittsburgh,4400 Forbes Ave,Pittsburgh,PA,15213,40.444011,-79.950361,4.5,53,1,"Event Planning & Services, Performing Arts, Wedding Planning, Arts & Entertainment, Art Galleries, Party & Event Planning, Books, Mags, Music & Video, Museums, Venues & Event Spaces, Shopping"
Artist & Craftsman Supply,5603 Hobart St,Pittsburgh,PA,15217,40.4330477261,-79.9275129977,4.5,17,1,"Shopping, Arts & Crafts, Art Supplies, Toy Stores, Hobby Shops"
Joe's Doghouse,Corner Of Tech St And Margaret Morrison St,Pittsburgh,PA,15217,40.441739,-79.941576,4.5,5,1,"Restaurants, Hot Dogs, Food Trucks, Food"
Té Café,2000 Murray Ave,Pittsburgh,PA,15217,40.4345656,-79.9230317,4.5,110,1,"Sushi Bars, Food, Coffee & Tea, Restaurants"
Peace Love and Little Donuts,118 Meyran Ave,Pittsburgh,PA,15213,40.4407395,-79.9587585,4.0,63,0,"Donuts, Food"
Sumi's Cakery,2119 Murray Ave,Pittsburgh,PA,15217,40.4331538,-79.9228308,4.5,74,1,"Bakeries, Desserts, Restaurants, Food, Korean"
Panther Hollow Inn,4611 Forbes Ave,Pittsburgh,PA,15213,40.4446841,-79.9481068,3.5,28,0,"Restaurants, American (Traditional)"
El Gallo De Oro,5032 Forbes Ave,Pittsburgh,PA,15213,40.4435415178,-79.9419578789,1.5,3,1,"Fast Food, Mexican, Restaurants"
Steel Revolution,731 Copeland St 2nd Fl,Pittsburgh,PA,15232,40.4512703,-79.9345876,4.0,13,1,"Fitness & Instruction, Cycling Classes, Active Life"
WAX Jewelry Design Studio,5901 Ellsworth Ave,Pittsburgh,PA,15232,40.4584368922,-79.9275667,5.0,4,1,"Jewelry, Shopping, Fashion, Local Services, Gift Shops, Jewelry Repair, Accessories, Flowers & Gifts"
Dollar Bank,5822 Forbes Ave,Pittsburgh,PA,15217,43.6824667278,-79.4751869996,1.5,3,1,"Home Services, Real Estate, Financial Services, Banks & Credit Unions, Mortgage Brokers"
Tandoor Indian Grill,4519 Centre Ave,Pittsburgh,PA,15213,40.4517965,-79.9527148,3.0,26,0,"Indian, Restaurants, Pakistani"
WQED Pittsburgh,4802 5th Ave,Pittsburgh,PA,15213,40.446505,-79.9447149,4.5,6,1,"Mass Media, Television Stations"
Underground Printing,117 Meyran Ave,Pittsburgh,PA,15213,40.4409039,-79.9585541,4.5,11,1,"Screen Printing\/T-Shirt Printing, Local Services, Printing Services, Shopping, Arts & Crafts, Professional Services, Customized Merchandise, Embroidery & Crochet"
Milky Way,2120 Murray Ave,Pittsburgh,PA,15217,40.433088,-79.9232521,3.5,23,1,"Pizza, Kosher, Restaurants"
Kiev,4223 Murray Ave,Pittsburgh,PA,15217,40.4225091,-79.9285977,4.0,6,1,"Grocery, Food"
J Gough's Tavern,4213 Murray Ave,Pittsburgh,PA,15217,40.422748,-79.9285197,4.5,22,1,"Bars, Nightlife, Pubs"
Capriccio,5867 Forbes Ave,Pittsburgh,PA,15217,40.438276,-79.92041,4.5,3,1,"Women's Clothing, Shopping, Accessories, Fashion"
AEY Nail Bar,"5501 Walnut St, Ste 214",Pittsburgh,PA,15232,40.4513407,-79.9337719,4.5,71,1,"Eyelash Service, Tanning, Beauty & Spas, Waxing, Spray Tanning, Nail Salons, Hair Removal"
Craig Medical Associates,"6301 Forbes Ave, Ste 301",Pittsburgh,PA,15217,40.438415,-79.919124,2.5,4,1,Health & Medical
Dalmo Optical,5831 Forbes Ave,Pittsburgh,PA,15217,40.4382774519,-79.9217537902,3.5,12,1,"Shopping, Optometrists, Health & Medical, Eyewear & Opticians"
Philip Pelusi,1814 Murray Ave,Pittsburgh,PA,15217,40.4365234,-79.9231397,3.0,33,1,"Nail Salons, Day Spas, Skin Care, Hair Salons, Barbers, Beauty & Spas"
Snow White Laundress,"815 Copland Way, Ste 19",Pittsburgh,PA,15232,40.4505333,-79.9345149,2.5,3,1,"Dry Cleaning & Laundry, Local Services, Laundry Services"
Sunoco,301 Craft Ave,Pittsburgh,PA,15213,40.4356523,-79.9608627,2.0,5,1,"Gas Stations, Automotive"
T.4.U.,3501 Forbes Ave,Pittsburgh,PA,15213,40.4401437,-79.9594883,3.5,19,0,"Ice Cream & Frozen Yogurt, Desserts, Coffee & Tea, Food"
Winner's Fast Food,3725 Forbes Ave,Pittsburgh,PA,15213,40.4415807,-79.9572201,3.0,4,0,"American (Traditional), Fast Food, Restaurants"
Yen's Gourmet,4219 Murray Ave,Pittsburgh,PA,15217,40.4225614,-79.9285714,2.0,3,1,"Restaurants, Chinese"
Randall S W Toyes and Giftes,806 Ivy St,Pittsburgh,PA,15232,40.4513726,-79.9322128,4.5,4,1,"Toy Stores, Shopping"
Lifetime Automotive Center,5711 Forward Ave,Pittsburgh,PA,15217,40.4292458,-79.9248862,3.0,8,1,"Auto Repair, Automotive"
"Judith Levy, MEd, CEHP, PCC","1824 Murray Ave, Ste 301",Pittsburgh,PA,15217,40.4361434,-79.9230544,5.0,3,1,"Counseling & Mental Health, Doctors, Life Coach, Reiki, Professional Services, Health & Medical"
IHOP,4656 Browns Hill Rd,Pittsburgh,PA,15217,40.41498,-79.92348,2.5,79,1,"Breakfast & Brunch, Restaurants, American (New), American (Traditional), Burgers"
Liliput Coffee and Cafe,477 Melwood Ave,Pittsburgh,PA,15213,40.4559244,-79.953763,4.5,10,0,"Restaurants, Coffee & Tea, Vegan, Food"
Katie's Kandy,115 Meyran Ave,Pittsburgh,PA,15213,40.4409249,-79.9587339,4.0,4,0,"Specialty Food, Candy Stores, Food"
Hieber's Pharmacy,3500 Fifth Ave,Pittsburgh,PA,15213,40.4403708,-79.9597945,4.5,3,1,"Drugstores, Shopping, Health & Medical"
Forbes Management,6236 5th Ave,Pittsburgh,PA,15232,40.4524927,-79.920888,3.0,13,1,"Real Estate, Property Management, Home Services"
Panther Hollow Lake,Panther Hollow Rd,Pittsburgh,PA,15213,40.4369200365,-79.9481964111,3.0,4,1,"Active Life, Parks, Lakes"
Henne Jewelers,"5501 Walnut St, Ste 1",Pittsburgh,PA,15232,40.4513374,-79.9337758,4.5,31,1,"Jewelry, Shopping, Watch Repair, Jewelry Repair, Watches, Local Services"
Supercuts,"824 S Aiken Ave, Shadyside Village S Aiken Ave",Pittsburgh,PA,15232,40.450427,-79.935679,2.5,6,1,"Hair Salons, Beauty & Spas"
La Feria,5527 Walnut St,Pittsburgh,PA,15232,40.451707,-79.9328251,4.0,99,1,"Restaurants, Latin American, Peruvian"
Inner Life Eye Readings,1937 Murray Ave,Pittsburgh,PA,15217,40.4349557,-79.9225816,4.0,4,1,"Supernatural Readings, Astrologers, Psychics, Arts & Entertainment"
Jennifer Whiteside,"2008 Murray Ave, Ste B",Pittsburgh,PA,15217,40.4344721,-79.923045,5.0,3,1,"Acupuncture, Health & Medical, Traditional Chinese Medicine"
William Penn Tavern,739 Bellefonte St,Pittsburgh,PA,15232,40.4514452209,-79.9337325513,3.5,94,1,"Electricians, Sports Bars, Home Services, Nightlife, Local Services, American (Traditional), Bars, Restaurants"
Scribe,731 1\/2 Filbert St,Pittsburgh,PA,15232,40.4517821,-79.9331068,5.0,4,1,"Flowers & Gifts, Event Planning & Services, Arts & Crafts, Gift Shops, Cards & Stationery, Antiques, Shopping"
Chipotle Mexican Grill,4611 Forbes Ave,Pittsburgh,PA,15213,40.444541305,-79.9480804994,2.0,14,1,"Restaurants, Fast Food, Mexican"
Frick Environmental Center,2005 Beechwood Blvd,Pittsburgh,PA,15217,40.4359686,-79.9090817,3.5,5,1,"Summer Camps, Active Life, Public Services & Government, Education, Parks, Venues & Event Spaces, Community Centers, Event Planning & Services"
Pizza Prima,190 N Craig St,Pittsburgh,PA,15213,40.4495607,-79.950504,4.0,21,0,"Pizza, Diners, Restaurants, Salad"
Smiles by Hart,4700 Centre Ave,Pittsburgh,PA,15213,40.4525812,-79.9493223,3.5,4,1,"Endodontists, Cosmetic Dentists, Health & Medical, Dentists, General Dentistry"
Papa Da Vinci,3526 Blvd Of The Allies,Pittsburgh,PA,15213,40.4345826,-79.9554895,2.5,29,1,"Restaurants, Pizza"
M-Nails,5541 Walnut St,Pittsburgh,PA,15232,40.45182,-79.9320199,3.0,7,1,"Beauty & Spas, Nail Salons"
Sichuan Gourmet,1900 Murray Ave,Pittsburgh,PA,15217,40.4358226,-79.9230998,3.5,259,1,"Seafood, Szechuan, Soup, Restaurants, Chinese"
Terra Massage,2633 Murray Ave,Pittsburgh,PA,15217,40.4289003,-79.9238928,5.0,3,1,"Massage Therapy, Health & Medical"
Glam,802 S Aiken Ave,Pittsburgh,PA,15232,40.4508087,-79.935939,4.5,15,1,"Hair Salons, Beauty & Spas"
Sweet Berry,115 Meyran Ave,Pittsburgh,PA,15213,40.4409588,-79.9586082,2.5,6,1,"Food, Ice Cream & Frozen Yogurt, Desserts"
New Dumpling And Sushi House,2138 Murray Ave,Pittsburgh,PA,15217,40.4326061,-79.9233686,3.5,77,1,"Chinese, Restaurants, Asian Fusion"
Steel City Improv Theater,5950 Ellsworth Ave,Pittsburgh,PA,15232,40.4586426,-79.9254732,4.5,12,1,"Performing Arts, Local Flavor, Arts & Entertainment"
Hello Bistro,3605 Forbes Ave,Pittsburgh,PA,15213,40.4407643,-79.9581044,3.5,184,1,"Restaurants, American (New), Salad, Burgers, Cafes"
Go Organic - Bethany Montecalvo,,Pittsburgh,PA,15217,40.4327086,-79.9248669,4.0,4,1,"Beauty & Spas, Makeup Artists"
Lucci's Pizza and Pasta,1900 Murray Ave,Pittsburgh,PA,15217,40.435861,-79.923263,3.0,29,0,"Pizza, Restaurants"
Morrowfield Apartments,2715 Murray Ave,Pittsburgh,PA,15217,40.4283796,-79.9242828,4.5,3,1,"Home Services, Real Estate, Apartments"
Ultimate Beauty Spa,2015 Murray Ave,Pittsburgh,PA,15217,40.43411,-79.9226631,2.5,3,0,"Massage, Day Spas, Beauty & Spas"
Oakland Bakery and Market,3925 5th Ave,Pittsburgh,PA,15213,40.4438616753,-79.9554495825,4.0,6,0,"Convenience Stores, Custom Cakes, Bakeries, Restaurants, Coffee & Tea, Food, Gluten-Free"
Choices,5416 Walnut St,Pittsburgh,PA,15232,40.450632,-79.9348459,3.5,6,1,"Fashion, Women's Clothing, Shopping, Accessories"
Sport Clips Haircuts of Pittsburgh - Oakland,3614 Forbes Ave,Pittsburgh,PA,15213,40.440694635,-79.9578309059,5.0,5,1,"Barbers, Hair Salons, Beauty & Spas, Men's Hair Salons"
UPMC Presbyterian,200 Lothrop St,Pittsburgh,PA,15213,40.4425606,-79.9609858,1.5,3,1,"Health & Medical, Retirement Homes, Hospitals"
Salon 5844,5844 Ellsworth Ave,Pittsburgh,PA,15232,40.4566552,-79.9299317,4.5,9,1,"Cosmetics & Beauty Supply, Hair Salons, Beauty & Spas, Shopping"
Alex and Ani Pittsburgh,5505 Walnut St,Pittsburgh,PA,15232,40.4514119921,-79.9336313456,3.5,13,1,"Shopping, Accessories, Fashion, Jewelry"
